order_item_id,order_id,product_id,quantity,unit_price,total_price
12120,8241,59,1,121.28,121.28
12121,8242,305,1,88.34,88.34
12122,8243,200,1,32.18,32.18
12123,8243,215,1,67.78,67.78
12124,8244,257,1,281.52,281.52
12125,8245,407,1,34.44,34.44
12126,8246,275,1,37.21,37.21
12127,8246,395,1,260.21,260.21
12128,8247,67,2,84.37,168.74
12129,8247,457,1,81.75,81.75
12130,8248,387,1,122.44,122.44
12131,8249,347,1,24.45,24.45
12132,8250,466,1,73.78,73.78
12133,8250,487,1,50.3,50.3
12134,8250,111,2,16.01,32.02
12135,8251,396,1,59.01,59.01
12136,8252,20,1,25.25,25.25
12137,8252,441,1,127.19,127.19
12138,8253,465,2,81.36,162.72
12139,8254,373,1,332.3,332.3
12140,8255,418,1,99.89,99.89
12141,8256,84,1,56.46,56.46
12142,8257,77,1,97.35,97.35
12143,8258,152,1,122.95,122.95
12144,8258,109,1,113.5,113.5
12145,8258,270,1,101.26,101.26
12146,8258,455,2,55.86,111.72
12147,8258,206,1,38.7,38.7
12148,8259,48,1,233.09,233.09
12149,8260,76,1,188.62,188.62
12150,8261,28,1,126.23,126.23
12151,8262,325,1,36.4,36.4
12152,8263,496,1,146.21,146.21
12153,8264,221,1,722.84,722.84
12154,8264,320,1,80.07,80.07
12155,8265,158,2,137.89,275.78
12156,8265,86,1,57.31,57.31
12157,8265,433,1,70.64,70.64
12158,8266,209,1,143.1,143.1
12159,8267,126,3,646.39,1939.17
12160,8268,194,1,29.34,29.34
12161,8268,448,2,38.63,77.26
12162,8269,429,1,233.36,233.36
12163,8270,153,1,48.81,48.81
12164,8270,341,1,42.95,42.95
12165,8271,301,1,42.69,42.69
12166,8272,60,2,216.59,433.18
12167,8273,231,1,46.65,46.65
12168,8273,37,1,108.63,108.63
12169,8274,445,1,27.83,27.83
12170,8275,377,1,197.37,197.37
12171,8276,307,1,284.26,284.26
12172,8277,264,1,35.8,35.8
12173,8277,340,1,54.2,54.2
12174,8278,44,1,68.65,68.65
12175,8278,184,1,138.97,138.97
12176,8279,291,1,74.64,74.64
12177,8279,76,3,188.62,565.86
12178,8280,98,1,113.86,113.86
12179,8281,197,1,40.63,40.63
12180,8282,240,2,193.87,387.74
12181,8283,279,1,95.85,95.85
12182,8283,18,1,119.44,119.44
12183,8283,450,1,34.7,34.7
12184,8283,306,2,100.04,200.08
12185,8284,475,1,395.63,395.63
12186,8284,262,1,85.32,85.32
12187,8284,380,1,43.49,43.49
12188,8284,297,2,202.28,404.56
12189,8285,430,1,18.49,18.49
12190,8286,456,2,44.1,88.2
12191,8287,250,1,129.6,129.6
12192,8287,187,3,137.82,413.46
12193,8288,174,1,122.37,122.37
12194,8289,308,1,52.86,52.86
12195,8290,246,1,66.62,66.62
12196,8291,69,2,124.65,249.3
12197,8291,2,1,79.48,79.48
12198,8292,352,1,339.62,339.62
12199,8293,388,1,487.14,487.14
12200,8293,112,1,87.89,87.89
12201,8294,238,1,106.46,106.46
12202,8295,440,1,85.63,85.63
12203,8296,299,1,187.09,187.09
12204,8297,58,2,68.15,136.3
12205,8298,332,1,40.14,40.14
12206,8299,135,2,39.35,78.7
12207,8300,29,1,52.43,52.43
12208,8301,340,1,54.2,54.2
12209,8301,484,1,108.11,108.11
12210,8301,304,2,155.92,311.84
12211,8302,390,2,53.56,107.12
12212,8302,91,1,98.24,98.24
12213,8303,237,1,14.55,14.55
12214,8304,489,1,410.93,410.93
12215,8304,495,1,354.54,354.54
12216,8305,5,1,72.91,72.91
12217,8305,62,1,76.17,76.17
12218,8306,230,1,165.94,165.94
12219,8307,133,1,34.6,34.6
12220,8308,359,1,120.36,120.36
12221,8309,282,1,163.35,163.35
12222,8310,419,1,260.18,260.18
12223,8311,284,1,29.55,29.55
12224,8312,116,2,118.08,236.16
12225,8313,68,1,222.11,222.11
12226,8313,39,1,27.24,27.24
12227,8314,287,1,78.52,78.52
12228,8315,68,1,222.11,222.11
12229,8316,108,1,105.33,105.33
12230,8316,485,1,45.57,45.57
12231,8317,58,1,68.15,68.15
12232,8318,364,1,129.22,129.22
12233,8319,388,1,487.14,487.14
12234,8320,329,1,157.86,157.86
12235,8320,258,1,47.61,47.61
12236,8321,461,1,527.55,527.55
12237,8321,472,1,11.34,11.34
12238,8322,31,1,52.38,52.38
12239,8323,408,2,79.19,158.38
12240,8323,274,1,90.85,90.85
12241,8324,290,2,51.4,102.8
12242,8325,9,1,59.0,59.0
12243,8326,323,1,43.1,43.1
12244,8327,163,2,255.38,510.76
12245,8328,271,1,329.36,329.36
12246,8329,427,1,37.77,37.77
12247,8330,415,1,121.4,121.4
12248,8331,413,1,22.63,22.63
12249,8332,270,1,101.26,101.26
12250,8332,315,2,291.47,582.94
12251,8333,235,1,619.89,619.89
12252,8334,213,1,212.43,212.43
12253,8335,156,1,47.33,47.33
12254,8335,11,2,59.32,118.64
12255,8336,391,2,40.1,80.2
12256,8337,362,2,357.62,715.24
12257,8337,487,1,50.3,50.3
12258,8337,213,1,212.43,212.43
12259,8337,248,1,50.0,50.0
12260,8337,271,3,329.36,988.08
12261,8338,163,1,255.38,255.38
12262,8338,288,1,152.85,152.85
12263,8339,160,1,162.54,162.54
12264,8340,404,2,93.9,187.8
12265,8340,419,1,260.18,260.18
12266,8341,444,1,83.08,83.08
12267,8342,136,1,363.2,363.2
12268,8342,491,1,89.37,89.37
12269,8342,63,2,33.26,66.52
12270,8342,269,1,60.58,60.58
12271,8342,455,1,55.86,55.86
12272,8343,125,1,152.65,152.65
12273,8343,113,1,95.03,95.03
12274,8343,171,2,40.42,80.84
12275,8343,389,3,211.74,635.22
12276,8344,181,1,158.08,158.08
12277,8345,271,2,329.36,658.72
12278,8346,327,2,255.26,510.52
12279,8347,364,2,129.22,258.44
12280,8348,328,1,183.55,183.55
12281,8349,305,1,88.34,88.34
12282,8350,396,1,59.01,59.01
12283,8351,164,1,43.01,43.01
12284,8352,408,1,79.19,79.19
12285,8352,70,1,50.37,50.37
12286,8352,449,3,56.69,170.07
12287,8352,355,1,88.49,88.49
12288,8353,443,1,14.0,14.0
12289,8353,54,1,156.1,156.1
12290,8353,320,1,80.07,80.07
12291,8353,10,1,146.69,146.69
12292,8353,73,1,87.16,87.16
12293,8354,335,1,216.5,216.5
12294,8354,274,1,90.85,90.85
12295,8355,12,1,59.2,59.2
12296,8356,311,1,74.0,74.0
12297,8357,84,1,56.46,56.46
12298,8358,147,2,29.57,59.14
12299,8359,414,1,284.27,284.27
12300,8360,199,1,94.86,94.86
12301,8361,131,1,22.3,22.3
12302,8362,494,1,41.46,41.46
12303,8363,33,1,88.93,88.93
12304,8364,431,1,31.03,31.03
12305,8365,233,1,93.79,93.79
12306,8366,54,1,156.1,156.1
12307,8367,34,1,34.75,34.75
12308,8368,156,1,47.33,47.33
12309,8369,398,1,304.44,304.44
12310,8370,257,1,281.52,281.52
12311,8371,384,1,56.08,56.08
12312,8372,318,1,68.09,68.09
12313,8373,146,1,181.93,181.93
12314,8374,318,1,68.09,68.09
12315,8375,299,1,187.09,187.09
12316,8376,208,1,142.94,142.94
12317,8376,178,1,333.01,333.01
12318,8376,357,1,88.53,88.53
12319,8376,220,1,96.9,96.9
12320,8376,327,2,255.26,510.52
12321,8377,370,1,44.89,44.89
12322,8377,304,1,155.92,155.92
12323,8377,401,1,21.43,21.43
12324,8377,101,1,25.18,25.18
12325,8377,26,1,99.47,99.47
12326,8378,20,2,25.25,50.5
12327,8378,365,1,167.52,167.52
12328,8379,498,1,75.85,75.85
12329,8379,355,3,88.49,265.47
12330,8379,95,1,63.25,63.25
12331,8380,320,1,80.07,80.07
12332,8380,458,1,35.46,35.46
12333,8381,128,1,54.07,54.07
12334,8382,221,2,722.84,1445.68
12335,8383,435,1,347.97,347.97
12336,8384,314,1,187.2,187.2
12337,8384,47,1,59.47,59.47
12338,8385,276,1,136.44,136.44
12339,8386,235,1,619.89,619.89
12340,8387,325,1,36.4,36.4
12341,8387,133,3,34.6,103.8
12342,8388,51,1,120.5,120.5
12343,8389,282,1,163.35,163.35
12344,8390,406,1,157.68,157.68
12345,8391,152,1,122.95,122.95
12346,8392,302,1,54.37,54.37
12347,8393,466,1,73.78,73.78
12348,8394,107,2,491.55,983.1
12349,8395,295,1,124.13,124.13
12350,8396,355,1,88.49,88.49
12351,8396,353,1,194.78,194.78
12352,8397,226,1,239.86,239.86
12353,8398,361,3,143.65,430.95
12354,8399,415,1,121.4,121.4
12355,8400,194,1,29.34,29.34
12356,8400,419,1,260.18,260.18
12357,8401,163,1,255.38,255.38
12358,8402,300,1,158.64,158.64
12359,8403,211,1,150.48,150.48
12360,8404,17,2,36.18,72.36
12361,8404,325,1,36.4,36.4
12362,8405,406,1,157.68,157.68
12363,8406,231,1,46.65,46.65
12364,8407,167,1,188.64,188.64
12365,8408,327,2,255.26,510.52
12366,8409,22,1,73.46,73.46
12367,8409,128,1,54.07,54.07
12368,8410,118,1,31.44,31.44
12369,8410,114,1,826.27,826.27
12370,8410,490,1,199.03,199.03
12371,8411,75,1,8.52,8.52
12372,8412,80,2,15.05,30.1
12373,8413,323,1,43.1,43.1
12374,8414,185,1,73.62,73.62
12375,8415,259,1,134.21,134.21
12376,8415,393,1,27.43,27.43
12377,8416,409,1,100.31,100.31
12378,8417,471,1,70.28,70.28
12379,8417,29,1,52.43,52.43
12380,8417,203,2,238.59,477.18
12381,8417,498,1,75.85,75.85
12382,8417,57,1,42.3,42.3
12383,8418,303,1,176.37,176.37
12384,8418,302,3,54.37,163.11
12385,8419,56,2,208.13,416.26
12386,8420,412,1,32.71,32.71
12387,8421,170,1,45.68,45.68
12388,8422,153,1,48.81,48.81
12389,8422,439,2,19.43,38.86
12390,8423,340,1,54.2,54.2
12391,8423,497,2,35.39,70.78
12392,8423,327,1,255.26,255.26
12393,8423,444,1,83.08,83.08
12394,8424,126,1,646.39,646.39
12395,8424,336,1,78.86,78.86
12396,8425,306,1,100.04,100.04
12397,8425,154,1,110.94,110.94
12398,8426,158,1,137.89,137.89
12399,8427,458,2,35.46,70.92
12400,8427,271,2,329.36,658.72
12401,8428,140,1,29.73,29.73
12402,8429,363,1,81.62,81.62
12403,8430,269,1,60.58,60.58
12404,8431,155,1,117.19,117.19
12405,8432,157,1,482.6,482.6
12406,8433,116,1,118.08,118.08
12407,8434,320,1,80.07,80.07
12408,8434,274,1,90.85,90.85
12409,8434,39,1,27.24,27.24
12410,8434,192,1,194.56,194.56
12411,8435,431,1,31.03,31.03
12412,8436,395,1,260.21,260.21
12413,8436,196,1,127.33,127.33
12414,8437,442,1,87.41,87.41
12415,8438,195,1,105.2,105.2
12416,8439,145,1,113.74,113.74
12417,8440,218,1,72.74,72.74
12418,8441,347,1,24.45,24.45
12419,8442,33,1,88.93,88.93
12420,8443,397,1,19.26,19.26
12421,8444,433,1,70.64,70.64
12422,8445,23,1,95.66,95.66
12423,8446,184,1,138.97,138.97
12424,8447,82,1,124.14,124.14
12425,8448,334,2,48.94,97.88
12426,8448,332,1,40.14,40.14
12427,8448,356,1,36.52,36.52
12428,8448,320,1,80.07,80.07
12429,8449,348,1,25.36,25.36
12430,8450,269,2,60.58,121.16
12431,8451,18,1,119.44,119.44
12432,8452,211,1,150.48,150.48
12433,8453,256,1,58.22,58.22
12434,8454,322,3,153.8,461.4
12435,8455,32,2,476.78,953.56
12436,8455,49,1,122.64,122.64
12437,8456,495,3,354.54,1063.62
12438,8456,171,2,40.42,80.84
12439,8456,339,1,130.53,130.53
12440,8456,267,1,391.18,391.18
12441,8457,103,1,66.13,66.13
12442,8458,459,1,54.69,54.69
12443,8459,293,2,52.96,105.92
12444,8460,75,1,8.52,8.52
12445,8460,147,2,29.57,59.14
12446,8461,51,1,120.5,120.5
12447,8462,338,1,67.41,67.41
12448,8463,216,1,178.23,178.23
12449,8463,472,1,11.34,11.34
12450,8463,244,1,196.21,196.21
12451,8463,262,1,85.32,85.32
12452,8464,108,2,105.33,210.66
12453,8465,496,1,146.21,146.21
12454,8465,247,3,58.71,176.13
12455,8466,369,2,98.29,196.58
12456,8467,475,1,395.63,395.63
12457,8467,268,3,24.85,74.55
12458,8467,135,1,39.35,39.35
12459,8468,303,1,176.37,176.37
12460,8468,337,2,42.82,85.64
12461,8468,256,2,58.22,116.44
12462,8468,55,1,227.67,227.67
12463,8468,223,1,166.94,166.94
12464,8469,356,2,36.52,73.04
12465,8469,61,1,58.48,58.48
12466,8470,473,1,23.02,23.02
12467,8471,393,1,27.43,27.43
12468,8472,428,3,166.91,500.73
12469,8473,19,2,39.76,79.52
12470,8474,88,1,121.01,121.01
12471,8475,183,1,34.34,34.34
12472,8475,224,2,21.08,42.16
12473,8476,398,3,304.44,913.32
12474,8476,149,2,143.99,287.98
12475,8476,27,2,31.95,63.9
12476,8476,445,1,27.83,27.83
12477,8477,383,1,13.31,13.31
12478,8478,442,1,87.41,87.41
12479,8478,460,1,30.63,30.63
12480,8479,254,2,227.97,455.94
12481,8480,235,1,619.89,619.89
12482,8480,184,1,138.97,138.97
12483,8481,30,1,69.23,69.23
12484,8482,296,1,48.25,48.25
12485,8483,3,1,161.24,161.24
12486,8484,475,1,395.63,395.63
12487,8485,166,1,130.52,130.52
12488,8486,110,2,84.18,168.36
12489,8487,377,2,197.37,394.74
12490,8488,165,2,214.23,428.46
12491,8488,67,1,84.37,84.37
12492,8489,179,1,70.94,70.94
12493,8490,208,1,142.94,142.94
12494,8491,368,1,91.04,91.04
12495,8491,96,1,24.12,24.12
12496,8491,419,2,260.18,520.36
12497,8491,37,1,108.63,108.63
12498,8491,73,1,87.16,87.16
12499,8492,64,2,30.67,61.34
12500,8493,389,1,211.74,211.74
12501,8494,63,1,33.26,33.26
12502,8495,33,1,88.93,88.93
12503,8496,106,1,129.5,129.5
12504,8497,417,1,363.59,363.59
12505,8498,432,1,14.36,14.36
12506,8499,202,1,149.11,149.11
12507,8500,308,1,52.86,52.86
12508,8500,345,2,58.91,117.82
12509,8501,338,1,67.41,67.41
12510,8501,155,1,117.19,117.19
12511,8502,417,2,363.59,727.18
12512,8503,470,1,53.61,53.61
12513,8503,283,1,375.18,375.18
12514,8504,398,1,304.44,304.44
12515,8505,150,1,117.6,117.6
12516,8506,328,1,183.55,183.55
12517,8507,46,1,47.09,47.09
12518,8507,34,1,34.75,34.75
12519,8508,460,1,30.63,30.63
12520,8508,485,1,45.57,45.57
12521,8508,185,1,73.62,73.62
12522,8508,270,1,101.26,101.26
12523,8508,454,1,141.69,141.69
12524,8509,473,1,23.02,23.02
12525,8509,68,1,222.11,222.11
12526,8510,209,1,143.1,143.1
12527,8511,440,2,85.63,171.26
12528,8512,58,1,68.15,68.15
12529,8512,25,1,55.15,55.15
12530,8513,186,2,171.16,342.32
12531,8513,459,1,54.69,54.69
12532,8513,422,1,436.94,436.94
12533,8513,185,1,73.62,73.62
12534,8513,443,2,14.0,28.0
12535,8514,396,1,59.01,59.01
12536,8515,42,1,105.03,105.03
12537,8516,347,1,24.45,24.45
12538,8517,131,1,22.3,22.3
12539,8518,167,1,188.64,188.64
12540,8519,304,1,155.92,155.92
12541,8520,19,1,39.76,39.76
12542,8521,138,1,67.37,67.37
12543,8522,468,1,178.0,178.0
12544,8523,372,1,140.92,140.92
12545,8524,446,1,164.47,164.47
12546,8525,179,1,70.94,70.94
12547,8525,466,2,73.78,147.56
12548,8526,70,1,50.37,50.37
12549,8526,318,1,68.09,68.09
12550,8527,459,1,54.69,54.69
12551,8528,406,1,157.68,157.68
12552,8529,462,1,92.92,92.92
12553,8530,158,1,137.89,137.89
12554,8531,19,1,39.76,39.76
12555,8532,239,1,49.62,49.62
12556,8533,450,1,34.7,34.7
12557,8533,319,1,120.51,120.51
12558,8534,166,2,130.52,261.04
12559,8535,486,2,25.03,50.06
12560,8535,92,1,215.25,215.25
12561,8536,285,1,613.84,613.84
12562,8536,438,1,26.0,26.0
12563,8537,234,1,50.08,50.08
12564,8538,84,1,56.46,56.46
12565,8538,469,1,55.84,55.84
12566,8538,303,3,176.37,529.11
12567,8538,129,1,98.46,98.46
12568,8539,65,1,187.03,187.03
12569,8540,114,2,826.27,1652.54
12570,8541,486,1,25.03,25.03
12571,8542,299,1,187.09,187.09
12572,8543,385,1,45.46,45.46
12573,8544,168,1,496.27,496.27
12574,8544,24,2,24.97,49.94
12575,8545,8,1,179.59,179.59
12576,8546,409,1,100.31,100.31
12577,8547,57,1,42.3,42.3
12578,8547,223,2,166.94,333.88
12579,8548,305,1,88.34,88.34
12580,8549,149,1,143.99,143.99
12581,8550,190,1,23.03,23.03
12582,8551,90,1,142.87,142.87
12583,8552,111,2,16.01,32.02
12584,8552,493,1,96.51,96.51
12585,8553,210,1,2885.51,2885.51
12586,8554,499,2,40.93,81.86
12587,8554,70,1,50.37,50.37
12588,8555,424,1,215.81,215.81
12589,8555,202,2,149.11,298.22
12590,8556,496,1,146.21,146.21
12591,8557,50,1,18.42,18.42
12592,8557,402,3,52.49,157.47
12593,8558,270,1,101.26,101.26
12594,8559,234,1,50.08,50.08
12595,8559,120,1,177.1,177.1
12596,8559,4,1,354.51,354.51
12597,8560,438,2,26.0,52.0
12598,8561,282,1,163.35,163.35
12599,8562,433,1,70.64,70.64
12600,8562,6,1,72.91,72.91
12601,8563,461,1,527.55,527.55
12602,8564,231,1,46.65,46.65
12603,8565,496,1,146.21,146.21
12604,8565,30,1,69.23,69.23
12605,8566,498,1,75.85,75.85
12606,8567,17,1,36.18,36.18
12607,8567,86,2,57.31,114.62
12608,8567,476,1,71.94,71.94
12609,8568,64,1,30.67,30.67
12610,8569,173,2,83.98,167.96
12611,8570,185,2,73.62,147.24
12612,8571,175,1,115.47,115.47
12613,8572,114,1,826.27,826.27
12614,8573,71,3,124.62,373.86
12615,8574,111,1,16.01,16.01
12616,8574,229,1,47.29,47.29
12617,8575,113,1,95.03,95.03
12618,8576,348,1,25.36,25.36
12619,8576,408,1,79.19,79.19
12620,8577,287,1,78.52,78.52
12621,8578,218,1,72.74,72.74
12622,8579,292,1,57.76,57.76
12623,8580,224,1,21.08,21.08
12624,8581,162,1,182.8,182.8
12625,8582,320,2,80.07,160.14
12626,8582,325,1,36.4,36.4
12627,8583,108,1,105.33,105.33
12628,8583,83,1,340.39,340.39
12629,8583,374,2,213.44,426.88
12630,8583,255,1,22.93,22.93
12631,8584,79,1,97.77,97.77
12632,8585,364,1,129.22,129.22
12633,8586,453,1,37.07,37.07
12634,8586,282,2,163.35,326.7
12635,8586,483,1,21.2,21.2
12636,8587,20,1,25.25,25.25
12637,8587,252,1,205.63,205.63
12638,8588,389,1,211.74,211.74
12639,8589,185,2,73.62,147.24
12640,8590,19,1,39.76,39.76
12641,8590,394,1,467.93,467.93
12642,8591,58,1,68.15,68.15
12643,8591,371,1,92.02,92.02
12644,8591,37,2,108.63,217.26
12645,8591,97,1,117.51,117.51
12646,8592,25,1,55.15,55.15
12647,8592,328,1,183.55,183.55
12648,8592,32,1,476.78,476.78
12649,8592,460,1,30.63,30.63
12650,8593,213,1,212.43,212.43
12651,8594,103,2,66.13,132.26
12652,8595,216,1,178.23,178.23
12653,8596,83,1,340.39,340.39
12654,8597,252,1,205.63,205.63
12655,8597,181,1,158.08,158.08
12656,8598,30,1,69.23,69.23
12657,8598,372,1,140.92,140.92
12658,8599,452,1,212.65,212.65
12659,8600,109,1,113.5,113.5
12660,8601,234,1,50.08,50.08
12661,8601,199,1,94.86,94.86
12662,8601,291,1,74.64,74.64
12663,8602,305,2,88.34,176.68
12664,8603,213,1,212.43,212.43
12665,8604,293,1,52.96,52.96
12666,8604,254,1,227.97,227.97
12667,8605,140,1,29.73,29.73
12668,8606,301,1,42.69,42.69
12669,8607,296,1,48.25,48.25
12670,8608,195,3,105.2,315.6
12671,8608,275,1,37.21,37.21
12672,8609,104,1,43.73,43.73
12673,8610,233,1,93.79,93.79
12674,8610,262,2,85.32,170.64
12675,8610,450,1,34.7,34.7
12676,8610,416,2,45.9,91.8
12677,8610,39,1,27.24,27.24
12678,8611,370,1,44.89,44.89
12679,8611,388,1,487.14,487.14
12680,8612,240,1,193.87,193.87
12681,8613,82,1,124.14,124.14
12682,8614,156,3,47.33,141.99
12683,8615,263,1,4.87,4.87
12684,8616,293,1,52.96,52.96
12685,8617,6,2,72.91,145.82
12686,8617,203,1,238.59,238.59
12687,8617,173,1,83.98,83.98
12688,8618,64,1,30.67,30.67
12689,8618,500,2,25.93,51.86
12690,8619,72,1,359.33,359.33
12691,8619,127,1,36.91,36.91
12692,8620,120,1,177.1,177.1
12693,8620,256,1,58.22,58.22
12694,8621,21,1,336.66,336.66
12695,8622,282,1,163.35,163.35
12696,8622,383,1,13.31,13.31
12697,8623,236,1,159.26,159.26
12698,8624,86,1,57.31,57.31
12699,8624,275,1,37.21,37.21
12700,8625,302,1,54.37,54.37
12701,8626,329,1,157.86,157.86
12702,8626,175,1,115.47,115.47
12703,8626,187,2,137.82,275.64
12704,8626,36,1,30.0,30.0
12705,8626,406,1,157.68,157.68
12706,8627,396,1,59.01,59.01
12707,8628,413,3,22.63,67.89
12708,8628,89,1,55.88,55.88
12709,8629,62,3,76.17,228.51
12710,8630,200,1,32.18,32.18
12711,8630,267,1,391.18,391.18
12712,8630,227,1,95.38,95.38
12713,8631,257,1,281.52,281.52
12714,8631,66,2,305.09,610.18
12715,8631,349,1,47.15,47.15
12716,8631,284,2,29.55,59.1
12717,8631,413,2,22.63,45.26
12718,8632,109,1,113.5,113.5
12719,8633,136,1,363.2,363.2
12720,8634,355,1,88.49,88.49
12721,8635,386,1,103.06,103.06
12722,8636,255,1,22.93,22.93
12723,8637,399,1,81.2,81.2
12724,8638,269,1,60.58,60.58
12725,8638,143,1,21.18,21.18
12726,8639,446,1,164.47,164.47
12727,8640,398,1,304.44,304.44
12728,8640,251,1,28.94,28.94
12729,8641,492,1,341.02,341.02
12730,8642,143,2,21.18,42.36
12731,8642,453,1,37.07,37.07
12732,8643,89,2,55.88,111.76
12733,8644,165,1,214.23,214.23
12734,8645,496,1,146.21,146.21
12735,8646,247,1,58.71,58.71
12736,8647,17,1,36.18,36.18
12737,8648,475,1,395.63,395.63
12738,8649,71,1,124.62,124.62
12739,8650,473,1,23.02,23.02
12740,8650,324,2,591.79,1183.58
12741,8651,121,1,183.45,183.45
12742,8652,199,1,94.86,94.86
12743,8653,237,1,14.55,14.55
12744,8653,120,3,177.1,531.3
12745,8654,422,1,436.94,436.94
12746,8654,88,1,121.01,121.01
12747,8655,32,1,476.78,476.78
12748,8655,431,2,31.03,62.06
12749,8656,118,1,31.44,31.44
12750,8657,101,1,25.18,25.18
12751,8657,426,1,308.51,308.51
12752,8658,392,1,140.15,140.15
12753,8659,9,2,59.0,118.0
12754,8660,476,1,71.94,71.94
12755,8660,41,1,174.97,174.97
12756,8661,418,2,99.89,199.78
12757,8662,263,1,4.87,4.87
12758,8663,31,1,52.38,52.38
12759,8664,86,1,57.31,57.31
12760,8665,341,1,42.95,42.95
12761,8666,448,1,38.63,38.63
12762,8667,299,1,187.09,187.09
12763,8668,133,1,34.6,34.6
12764,8669,262,1,85.32,85.32
12765,8670,472,1,11.34,11.34
12766,8671,78,1,68.78,68.78
12767,8672,326,1,30.18,30.18
12768,8673,98,1,113.86,113.86
12769,8674,226,1,239.86,239.86
12770,8675,309,2,147.29,294.58
12771,8676,221,1,722.84,722.84
12772,8676,162,1,182.8,182.8
12773,8676,320,1,80.07,80.07
12774,8677,479,1,1437.98,1437.98
12775,8677,469,2,55.84,111.68
12776,8678,19,3,39.76,119.28
12777,8679,111,2,16.01,32.02
12778,8680,301,1,42.69,42.69
12779,8681,30,2,69.23,138.46
12780,8681,306,1,100.04,100.04
12781,8682,213,1,212.43,212.43
12782,8682,151,1,112.78,112.78
12783,8683,87,1,205.17,205.17
12784,8683,439,1,19.43,19.43
12785,8683,312,1,241.99,241.99
12786,8683,208,2,142.94,285.88
12787,8683,249,2,440.94,881.88
12788,8684,156,1,47.33,47.33
12789,8685,164,2,43.01,86.02
12790,8686,201,1,124.21,124.21
12791,8687,390,1,53.56,53.56
12792,8688,335,1,216.5,216.5
12793,8689,251,2,28.94,57.88
12794,8690,415,2,121.4,242.8
12795,8690,319,1,120.51,120.51
12796,8691,137,1,44.48,44.48
12797,8691,191,1,60.23,60.23
12798,8692,463,2,47.95,95.9
12799,8693,283,1,375.18,375.18
12800,8693,73,2,87.16,174.32
12801,8694,66,1,305.09,305.09
12802,8694,308,2,52.86,105.72
12803,8695,201,1,124.21,124.21
12804,8695,51,1,120.5,120.5
12805,8695,132,1,95.75,95.75
12806,8696,315,2,291.47,582.94
12807,8696,261,1,39.09,39.09
12808,8697,492,1,341.02,341.02
12809,8698,344,1,57.04,57.04
12810,8699,153,1,48.81,48.81
12811,8700,349,1,47.15,47.15
12812,8701,178,1,333.01,333.01
12813,8701,478,1,119.12,119.12
12814,8702,454,1,141.69,141.69
12815,8703,159,3,30.81,92.43
12816,8704,370,1,44.89,44.89
12817,8705,270,1,101.26,101.26
12818,8706,158,1,137.89,137.89
12819,8707,209,3,143.1,429.3
12820,8708,116,2,118.08,236.16
12821,8709,237,1,14.55,14.55
12822,8710,212,2,250.14,500.28
12823,8710,468,1,178.0,178.0
12824,8710,125,2,152.65,305.3
12825,8711,353,1,194.78,194.78
12826,8712,329,1,157.86,157.86
12827,8713,100,1,72.88,72.88
12828,8713,182,1,41.62,41.62
12829,8713,452,3,212.65,637.95
12830,8714,284,1,29.55,29.55
12831,8715,365,1,167.52,167.52
12832,8716,302,1,54.37,54.37
12833,8716,127,1,36.91,36.91
12834,8717,7,2,372.89,745.78
12835,8718,400,1,274.25,274.25
12836,8719,496,1,146.21,146.21
12837,8719,70,1,50.37,50.37
12838,8720,495,1,354.54,354.54
12839,8721,239,2,49.62,99.24
12840,8722,422,1,436.94,436.94
12841,8723,463,1,47.95,47.95
12842,8724,441,1,127.19,127.19
12843,8725,39,3,27.24,81.72
12844,8726,108,1,105.33,105.33
12845,8727,148,1,27.43,27.43
12846,8727,333,1,96.37,96.37
12847,8728,38,1,15.43,15.43
12848,8729,282,1,163.35,163.35
12849,8729,109,1,113.5,113.5
12850,8730,435,1,347.97,347.97
12851,8730,357,1,88.53,88.53
12852,8731,145,1,113.74,113.74
12853,8732,489,1,410.93,410.93
12854,8733,52,1,63.65,63.65
12855,8733,11,1,59.32,59.32
12856,8734,483,1,21.2,21.2
12857,8735,489,1,410.93,410.93
12858,8735,294,1,193.38,193.38
12859,8736,161,1,37.44,37.44
12860,8737,388,1,487.14,487.14
12861,8737,455,1,55.86,55.86
12862,8738,258,1,47.61,47.61
12863,8739,177,1,91.08,91.08
12864,8740,131,1,22.3,22.3
12865,8741,382,1,52.49,52.49
12866,8742,173,1,83.98,83.98
12867,8743,48,1,233.09,233.09
12868,8744,277,1,107.68,107.68
12869,8745,433,1,70.64,70.64
12870,8746,467,1,156.45,156.45
12871,8747,114,1,826.27,826.27
12872,8748,328,1,183.55,183.55
12873,8749,449,1,56.69,56.69
12874,8749,109,1,113.5,113.5
12875,8750,257,1,281.52,281.52
12876,8751,321,3,98.23,294.69
12877,8751,251,1,28.94,28.94
12878,8752,44,1,68.65,68.65
12879,8753,478,1,119.12,119.12
12880,8754,111,3,16.01,48.03
12881,8755,158,1,137.89,137.89
12882,8756,469,1,55.84,55.84
12883,8756,250,1,129.6,129.6
12884,8757,429,1,233.36,233.36
12885,8758,372,1,140.92,140.92
12886,8759,243,1,141.81,141.81
12887,8760,63,1,33.26,33.26
12888,8761,282,2,163.35,326.7
12889,8762,28,2,126.23,252.46
12890,8763,186,1,171.16,171.16
12891,8763,165,1,214.23,214.23
12892,8763,490,1,199.03,199.03
12893,8763,428,1,166.91,166.91
12894,8764,13,3,111.92,335.76
