order_id,customer_id,order_date,status,total_amount
12268,2848,2025-10-10 22:29:14,Purchased,769.29
12269,2108,2025-08-01 15:17:50,Purchased,85.32
12270,1096,2025-08-26 19:34:13,Purchased,96.22
12271,1029,2025-09-08 22:16:44,Purchased,98.46
12272,542,2024-12-14 16:29:23,Purchased,727.18
12273,2716,2025-03-24 20:29:42,Purchased,347.77
12274,2626,2025-08-31 12:48:57,Purchased,1131.74
12275,2066,2025-09-13 15:57:16,Purchased,122.41
12276,2978,2025-08-19 20:01:03,Purchased,308.03
12277,1711,2025-03-04 04:40:12,Purchased,132.74
12278,942,2025-05-19 18:56:59,Purchased,23.03
12279,2029,2025-09-21 21:50:08,Purchased,99.7
12280,1523,2025-04-30 09:36:22,Cancelled,227.67
12281,824,2025-02-27 11:33:30,Abandoned,43.73
12282,2995,2024-11-12 20:15:44,Purchased,127.33
12283,1196,2025-01-13 11:43:20,Purchased,110.92
12284,2986,2025-07-10 16:02:13,Cancelled,55.84
12285,2416,2024-11-21 04:45:26,Purchased,470.84
12286,1622,2024-10-28 16:38:02,Purchased,133.77
12287,358,2025-02-18 12:07:00,Purchased,332.76
12288,1434,2025-07-27 11:05:46,Purchased,175.44
12289,2453,2025-07-03 11:02:43,Purchased,277.94
12290,2547,2025-06-11 09:56:24,Purchased,26.62
12291,1802,2025-04-13 02:48:24,Purchased,730.03
12292,1268,2025-06-14 21:36:26,Purchased,238.59
12293,1542,2024-11-29 22:57:03,Abandoned,195.54
12294,2078,2025-02-01 21:13:53,Purchased,163.68
12295,1118,2024-10-25 13:27:25,Purchased,70.28
12296,1871,2025-04-25 19:40:37,Abandoned,233.36
12297,1671,2025-10-14 12:48:20,Abandoned,592.27
12298,150,2025-04-28 13:34:50,Purchased,1162.62
12299,1833,2024-11-23 07:12:45,Purchased,186.7
12300,2328,2025-06-26 15:51:44,Purchased,67.41
12301,260,2025-10-07 22:08:33,Purchased,965.2
12302,2100,2025-07-18 11:27:08,Purchased,25.49
12303,671,2025-06-25 23:06:59,Purchased,118.7
12304,195,2025-01-03 23:28:04,Purchased,193.02
12305,2565,2025-09-27 01:16:51,Purchased,217.55
12306,1487,2025-05-11 05:38:09,Purchased,136.75
12307,617,2024-11-05 18:14:01,Purchased,326.7
12308,2743,2025-08-27 09:17:19,Purchased,41.62
12309,2376,2025-04-03 12:53:16,Purchased,155.92
12310,1993,2024-11-27 07:27:56,Purchased,178.32
12311,3,2025-07-08 15:04:02,Purchased,380.44
12312,1570,2025-06-06 00:40:58,Purchased,130.53
12313,2020,2025-06-13 18:14:45,Purchased,121.4
12314,1153,2024-11-07 20:25:09,Purchased,212.65
12315,1729,2025-04-30 02:44:05,Purchased,47.33
12316,2511,2025-09-17 07:29:46,Purchased,54.2
12317,1307,2025-02-04 18:34:28,Cancelled,108.21
12318,1099,2025-03-27 07:27:06,Purchased,44.89
12319,1068,2025-03-26 19:24:50,Purchased,146.21
12320,66,2025-10-04 19:07:05,Purchased,42.01
12321,1600,2025-07-27 02:55:08,Purchased,224.18
12322,986,2025-04-03 06:59:03,Cancelled,193.87
12323,1098,2025-06-16 20:02:41,Purchased,124.13
12324,2499,2025-08-17 11:12:55,Purchased,545.5
12325,1281,2025-05-06 09:25:14,Cancelled,444.22
12326,864,2025-09-13 11:44:36,Purchased,36.52
12327,2085,2025-07-11 18:58:34,Purchased,454.31
12328,1619,2025-02-08 04:07:11,Purchased,167.43
12329,1447,2025-04-27 11:20:09,Purchased,415.52
12330,2138,2024-12-23 00:41:54,Purchased,305.34
12331,2510,2025-08-29 09:26:45,Purchased,255.26
12332,1003,2025-09-18 05:04:16,Purchased,333.01
12333,1681,2025-10-08 21:18:04,Purchased,61.65
12334,278,2025-10-16 03:30:03,Purchased,53.56
12335,2546,2025-08-12 10:22:14,Purchased,112.16
12336,1619,2024-11-29 03:51:48,Purchased,230.94
12337,1205,2025-04-21 14:33:28,Purchased,280.32
12338,745,2024-12-10 15:47:52,Abandoned,183.55
12339,1142,2025-08-12 17:04:00,Purchased,95.85
12340,2506,2025-10-23 13:42:33,Purchased,121.02
12341,2430,2024-12-30 07:09:24,Purchased,44.11
12342,436,2025-02-14 17:28:06,Purchased,73.62
12343,909,2025-08-19 10:45:37,Purchased,760.28
12344,1901,2025-01-22 14:15:30,Purchased,44.48
12345,1052,2025-03-17 04:24:30,Cancelled,158.08
12346,1994,2025-03-25 15:33:38,Purchased,58.48
12347,1375,2025-04-07 12:30:54,Purchased,166.94
12348,406,2025-05-07 12:35:55,Purchased,36.52
12349,1496,2025-07-07 02:27:08,Purchased,41.46
12350,2270,2025-09-04 14:42:03,Cancelled,273.89
12351,2272,2025-01-28 07:25:33,Purchased,54.69
12352,208,2025-08-25 02:43:45,Purchased,290.29
12353,1934,2025-08-06 17:58:18,Purchased,202.28
12354,512,2024-11-13 17:58:36,Purchased,369.3
12355,2449,2025-01-17 20:10:38,Purchased,255.26
12356,582,2024-12-23 20:04:17,Abandoned,54.69
12357,1615,2025-03-09 10:06:41,Purchased,195.36
12358,1072,2025-08-15 05:22:09,Purchased,39.76
12359,2690,2025-01-09 18:19:26,Purchased,162.54
12360,355,2025-03-24 09:49:11,Purchased,83.08
12361,125,2025-10-21 10:28:08,Purchased,63.25
12362,1078,2025-09-19 07:56:28,Purchased,95.46
12363,1974,2025-10-16 08:32:29,Purchased,265.95
12364,2118,2025-06-04 15:07:57,Purchased,131.88
12365,667,2025-03-18 12:40:55,Purchased,509.16
12366,1040,2025-07-29 21:31:46,Purchased,112.09
12367,273,2024-12-20 06:01:40,Cancelled,81.19
12368,2135,2025-10-03 07:35:04,Purchased,193.38
12369,1144,2025-03-14 21:55:34,Purchased,451.44
12370,2983,2025-02-28 17:53:12,Purchased,39.35
12371,1169,2025-05-19 18:49:25,Purchased,223.28
12372,875,2025-04-16 04:18:32,Purchased,84.56
12373,899,2025-08-03 18:12:30,Purchased,462.19
12374,2148,2025-08-06 23:23:05,Purchased,98.29
12375,854,2025-10-05 14:21:23,Purchased,447.81
12376,1794,2025-03-21 15:39:05,Purchased,180.76
12377,2721,2025-05-03 07:38:22,Cancelled,58.91
12378,2731,2025-01-13 12:18:43,Purchased,92.02
12379,492,2025-02-26 12:18:14,Purchased,217.79
12380,537,2025-08-04 09:34:15,Purchased,567.56
12381,741,2024-10-29 06:06:05,Purchased,83.98
12382,1209,2025-04-27 11:09:47,Purchased,1292.02
12383,2200,2025-05-30 17:49:34,Purchased,23.03
12384,380,2025-08-16 00:57:41,Purchased,251.78
12385,1362,2024-11-30 12:37:05,Purchased,32.18
12386,1830,2025-08-10 22:22:07,Purchased,88.22
12387,1458,2024-11-15 16:17:37,Purchased,709.08
12388,2617,2025-07-08 22:45:05,Purchased,30.81
12389,1212,2025-05-07 01:06:27,Purchased,176.22
12390,2650,2025-01-01 11:09:33,Cancelled,77.26
12391,170,2025-05-16 02:57:27,Purchased,1077.99
12392,963,2025-07-19 14:00:45,Abandoned,44.48
12393,2471,2025-01-20 03:51:17,Purchased,52.86
12394,2259,2025-07-05 13:24:11,Purchased,366.92
12395,2562,2025-06-13 09:27:29,Purchased,43.49
12396,2747,2025-02-17 17:16:25,Purchased,39.71
12397,1321,2025-09-05 09:34:05,Purchased,124.13
12398,2666,2025-04-22 07:13:31,Purchased,722.84
12399,1354,2025-09-16 20:01:01,Purchased,25.03
12400,1251,2025-03-24 01:53:38,Purchased,428.46
12401,2383,2025-02-06 06:15:49,Purchased,40.42
12402,726,2025-08-03 03:03:56,Purchased,367.33
12403,1222,2025-04-04 09:58:54,Purchased,53.61
12404,1429,2025-08-12 02:45:58,Cancelled,109.27
12405,1383,2025-07-15 15:27:50,Purchased,176.37
12406,1688,2025-10-25 01:53:47,Purchased,896.69
12407,1251,2024-11-22 02:54:59,Purchased,105.92
12408,897,2025-01-04 09:35:25,Purchased,94.86
12409,1940,2025-07-16 04:50:46,Purchased,130.53
12410,1876,2025-03-21 07:26:33,Abandoned,23.02
12411,2292,2024-11-28 09:49:44,Purchased,156.1
12412,165,2025-02-03 06:17:44,Abandoned,141.28
12413,266,2025-06-18 20:00:16,Purchased,491.55
12414,1044,2025-07-23 02:47:49,Abandoned,412.34
12415,548,2025-06-30 08:03:44,Purchased,21.43
12416,1593,2025-08-27 11:01:58,Abandoned,260.18
12417,2964,2025-06-18 02:18:11,Purchased,96.87
12418,2640,2025-01-12 15:08:51,Purchased,222.14
12419,2788,2025-07-07 00:50:32,Purchased,348.5
12420,2477,2025-03-31 09:50:17,Abandoned,57.31
12421,2746,2025-07-12 10:34:21,Purchased,78.52
12422,2858,2025-10-22 03:14:58,Purchased,92.02
12423,803,2025-01-25 00:42:57,Purchased,93.3
12424,708,2024-12-05 20:18:45,Purchased,122.44
12425,1059,2025-08-20 13:41:19,Purchased,81.36
12426,2352,2025-06-04 17:49:35,Cancelled,36.4
12427,1572,2025-03-27 12:24:45,Purchased,91.36
12428,1282,2025-01-01 12:59:49,Purchased,81.19
12429,546,2025-09-24 09:43:52,Purchased,212.29
12430,1698,2025-10-16 02:42:46,Purchased,27.43
12431,1500,2025-04-14 14:10:11,Purchased,59.01
12432,258,2025-03-03 18:47:04,Purchased,261.48
12433,1621,2025-03-27 08:42:28,Cancelled,109.38
12434,1775,2025-07-23 06:12:46,Purchased,831.02
12435,2278,2025-02-17 22:39:52,Purchased,148.08
12436,1967,2025-02-01 11:02:00,Purchased,157.07
12437,80,2025-01-19 18:14:03,Cancelled,658.72
12438,1338,2025-06-07 10:55:09,Purchased,203.62
12439,779,2025-09-27 01:37:37,Purchased,155.7
12440,1884,2025-08-17 02:54:07,Abandoned,129.6
12441,855,2024-11-09 00:33:46,Purchased,11.34
12442,424,2025-06-08 14:38:27,Abandoned,22.93
12443,551,2025-02-25 19:24:34,Purchased,122.95
12444,634,2024-11-18 21:09:04,Purchased,575.91
12445,235,2025-06-26 15:51:14,Abandoned,67.41
12446,580,2025-06-17 04:30:28,Abandoned,30.63
12447,1391,2025-09-15 03:57:29,Purchased,94.86
12448,1857,2025-03-05 00:07:58,Abandoned,413.58
12449,789,2025-03-26 21:23:30,Purchased,679.24
12450,1295,2025-10-05 07:05:25,Purchased,1143.92
12451,2840,2025-03-29 20:41:31,Purchased,485.23
12452,1097,2025-01-17 17:16:18,Purchased,146.21
12453,1207,2024-10-31 13:55:53,Purchased,60.23
12454,372,2024-11-18 02:48:04,Abandoned,110.92
12455,1051,2025-07-05 08:37:19,Purchased,25.03
12456,960,2025-03-27 03:08:30,Purchased,113.87
12457,947,2025-01-11 04:07:11,Purchased,44.48
12458,895,2025-03-25 15:44:56,Purchased,91.04
12459,48,2024-12-20 12:24:51,Purchased,22.3
12460,2287,2025-07-28 07:06:31,Purchased,232.39
12461,1371,2025-10-19 15:05:12,Purchased,931.27
12462,1729,2024-12-10 01:00:31,Purchased,56.46
12463,2841,2025-08-28 23:04:37,Abandoned,1652.54
12464,2719,2024-11-15 01:39:29,Purchased,59.32
12465,658,2025-03-13 11:24:09,Purchased,233.09
12466,501,2025-07-15 19:08:04,Cancelled,140.76
12467,482,2024-11-24 03:47:43,Purchased,215.81
12468,1823,2025-03-25 04:18:26,Purchased,132.26
12469,1520,2025-02-02 17:53:11,Purchased,100.16
12470,1947,2024-11-16 02:32:23,Cancelled,119.44
12471,2648,2025-04-16 02:51:15,Purchased,78.86
12472,2956,2025-05-11 09:29:07,Purchased,36.91
12473,85,2025-04-22 17:11:17,Cancelled,189.75
12474,1874,2025-09-28 02:13:10,Purchased,945.45
12475,2561,2025-08-08 22:21:32,Purchased,232.5
12476,47,2025-09-04 16:04:23,Purchased,130.53
12477,2117,2025-07-28 19:11:46,Purchased,239.86
12478,1932,2025-09-19 01:19:04,Purchased,149.63
12479,2275,2025-07-03 19:36:24,Abandoned,379.02
12480,34,2024-11-15 17:05:38,Purchased,125.85
12481,1617,2025-09-28 11:14:33,Purchased,191.32
12482,2223,2025-02-18 20:32:17,Purchased,333.01
12483,1174,2025-09-16 02:39:57,Purchased,318.15
12484,715,2025-10-13 09:11:05,Abandoned,232.99
12485,2350,2025-05-07 21:42:36,Purchased,157.68
12486,2115,2024-12-06 03:33:33,Purchased,92.92
12487,2687,2024-11-29 06:41:33,Cancelled,73.46
12488,2295,2025-01-12 13:57:21,Abandoned,486.87
12489,2596,2025-08-08 21:41:45,Purchased,81.12
12490,2706,2025-07-06 04:06:17,Purchased,89.86
12491,1742,2025-03-15 12:16:05,Purchased,199.03
12492,1349,2025-08-18 07:44:33,Purchased,842.01
12493,1012,2025-09-25 12:56:57,Purchased,178.0
12494,2091,2025-10-06 14:02:44,Purchased,353.67
12495,674,2025-08-13 21:24:10,Purchased,21.08
12496,46,2025-01-09 01:24:50,Purchased,181.93
12497,1305,2025-09-29 11:00:34,Purchased,67.37
12498,2311,2025-10-22 04:40:38,Purchased,116.54
12499,415,2025-07-19 07:03:22,Purchased,19.06
12500,179,2025-08-04 11:12:06,Purchased,795.97
12501,900,2025-04-28 04:35:50,Purchased,109.38
12502,1901,2025-08-11 21:44:10,Purchased,140.92
12503,2676,2025-06-27 12:46:36,Purchased,395.63
12504,2945,2025-07-12 16:35:38,Purchased,174.5
12505,1305,2025-06-27 05:22:42,Purchased,422.28
12506,781,2025-01-28 20:05:42,Purchased,97.2
12507,1306,2025-06-16 21:01:03,Purchased,177.27
12508,2357,2025-04-04 13:52:11,Cancelled,161.78
12509,643,2025-03-15 21:04:25,Purchased,39.71
12510,201,2025-10-21 17:41:14,Purchased,160.08
12511,1126,2024-12-26 08:12:35,Purchased,304.44
12512,548,2025-04-30 15:25:27,Purchased,41.46
12513,2865,2025-10-18 04:54:20,Purchased,110.13
12514,809,2025-06-26 07:06:20,Purchased,24.72
12515,1080,2025-10-04 13:58:55,Purchased,135.99
12516,2613,2024-12-27 13:04:25,Purchased,67.03
12517,2408,2025-08-18 10:17:43,Purchased,194.78
12518,95,2025-09-01 13:29:21,Purchased,251.78
12519,1165,2025-06-13 12:20:49,Purchased,300.24
12520,1272,2025-02-25 05:47:49,Purchased,88.53
12521,2943,2025-06-07 16:59:00,Purchased,95.38
12522,123,2025-08-12 04:01:20,Purchased,183.55
12523,2198,2025-05-24 11:39:49,Purchased,168.74
12524,357,2025-03-26 15:02:17,Abandoned,40.14
12525,1650,2025-04-14 07:21:36,Purchased,402.0
12526,1621,2025-04-22 03:07:01,Purchased,586.03
12527,145,2025-04-25 05:42:15,Purchased,74.0
12528,1113,2025-07-22 20:18:29,Purchased,535.0
12529,1644,2024-11-17 22:22:21,Purchased,283.62
12530,1850,2025-03-04 03:06:39,Purchased,619.89
12531,1345,2025-03-14 04:32:37,Abandoned,30.63
12532,455,2025-02-17 23:28:02,Cancelled,410.93
12533,1654,2025-05-13 21:14:36,Cancelled,274.26
12534,2803,2025-06-12 08:38:22,Purchased,423.48
12535,1363,2025-06-09 06:30:13,Purchased,73.62
12536,908,2025-07-29 13:07:43,Purchased,174.82
12537,944,2025-08-20 07:45:10,Purchased,234.38
12538,1530,2024-11-08 12:17:22,Purchased,548.5
12539,705,2025-04-27 07:56:37,Purchased,137.86
12540,1826,2024-11-28 19:11:21,Purchased,333.31
12541,747,2025-01-03 21:46:50,Purchased,167.64
12542,851,2025-07-21 10:57:31,Purchased,611.8
12543,210,2025-06-10 10:53:05,Purchased,38.86
12544,1345,2025-10-17 10:27:02,Purchased,30.18
12545,2745,2025-06-17 04:30:25,Purchased,191.4
12546,1684,2025-03-23 08:52:16,Purchased,59.1
12547,2612,2025-06-18 16:11:28,Abandoned,59.2
12548,1460,2025-08-18 11:45:30,Purchased,27.24
12549,2727,2025-06-15 16:46:10,Purchased,93.3
12550,1649,2025-10-21 12:27:10,Purchased,24.12
12551,2320,2024-12-01 11:45:24,Abandoned,87.89
12552,1757,2025-02-28 15:24:04,Purchased,829.08
12553,1969,2025-02-15 17:47:57,Purchased,29.55
12554,2450,2025-07-25 11:58:08,Purchased,220.26
12555,337,2025-05-26 09:57:56,Purchased,99.89
12556,1797,2025-01-04 06:29:03,Purchased,97.35
12557,618,2025-09-09 10:30:16,Purchased,212.02
12558,2127,2025-04-28 21:44:14,Purchased,110.4
12559,1392,2024-10-28 20:16:24,Purchased,141.69
12560,1196,2024-11-13 10:35:45,Cancelled,208.13
12561,2425,2025-07-07 06:24:26,Purchased,458.76
12562,1712,2024-12-13 14:30:01,Purchased,171.71
12563,608,2025-06-05 01:00:09,Purchased,105.22
12564,794,2025-01-29 04:55:53,Purchased,27.43
12565,16,2025-01-17 09:37:05,Abandoned,75.71
12566,118,2025-08-22 12:14:35,Purchased,479.72
12567,2925,2025-07-22 05:46:43,Abandoned,158.46
12568,2077,2025-09-10 17:06:02,Purchased,143.65
12569,1850,2024-12-04 21:30:01,Purchased,35.39
12570,1224,2025-01-15 13:22:51,Cancelled,238.88
12571,2560,2024-12-14 03:31:59,Purchased,72.91
12572,1025,2025-03-26 01:19:00,Purchased,413.27
12573,1675,2025-05-10 23:12:12,Purchased,76.17
12574,1937,2025-06-04 06:48:28,Purchased,893.72
12575,138,2025-01-08 21:54:49,Purchased,1437.98
12576,906,2025-04-26 01:45:39,Purchased,59.01
12577,1253,2025-09-06 19:51:18,Purchased,55.86
12578,357,2025-02-03 20:23:15,Abandoned,310.05
12579,147,2025-04-06 13:11:10,Cancelled,121.4
12580,435,2024-11-01 19:46:20,Abandoned,55.15
12581,76,2024-12-24 23:42:12,Purchased,157.86
12582,2137,2024-11-19 03:43:37,Purchased,29.73
12583,1124,2025-01-30 03:32:56,Purchased,544.97
12584,2235,2025-04-11 22:25:48,Purchased,102.81
12585,1436,2025-08-15 11:40:20,Purchased,138.97
12586,2831,2025-05-24 20:01:46,Purchased,55.15
12587,2496,2025-09-18 01:33:15,Purchased,170.79
12588,369,2025-05-21 05:32:50,Purchased,119.44
12589,699,2025-02-13 16:16:13,Purchased,90.92
12590,602,2024-11-23 14:01:07,Cancelled,142.94
12591,2419,2025-03-13 20:45:08,Purchased,1563.19
12592,1289,2025-05-07 05:47:47,Purchased,73.1
12593,2152,2025-04-30 08:53:23,Purchased,281.52
12594,2856,2024-11-26 15:10:55,Purchased,40.14
12595,261,2025-07-21 09:02:03,Purchased,113.5
12596,1432,2024-12-16 18:08:19,Cancelled,41.46
12597,1052,2025-08-09 06:35:15,Purchased,388.2
12598,108,2025-06-18 02:37:16,Purchased,206.77
12599,1642,2024-11-20 08:14:49,Purchased,38.7
12600,761,2025-05-17 13:31:36,Purchased,31.44
12601,1476,2025-02-05 10:32:06,Purchased,259.62
12602,2924,2024-12-31 06:29:23,Purchased,44.9
12603,2390,2025-07-24 04:06:24,Purchased,863.24
12604,1868,2025-06-25 01:14:09,Purchased,101.26
12605,2111,2025-07-03 02:34:45,Abandoned,75.04
12606,1776,2025-03-19 13:48:11,Purchased,76.17
12607,2837,2024-11-18 16:24:34,Purchased,491.55
12608,1953,2025-08-01 17:36:47,Purchased,19.43
12609,960,2025-06-11 11:18:36,Purchased,187.2
12610,997,2025-03-11 08:03:01,Purchased,15.54
12611,332,2025-08-30 11:56:19,Purchased,31.03
12612,1420,2025-04-03 19:47:21,Purchased,1023.06
12613,277,2025-08-13 13:28:32,Abandoned,466.18
12614,717,2024-11-27 04:03:29,Purchased,52.45
12615,1934,2025-04-26 19:59:37,Purchased,177.1
12616,89,2025-04-12 09:22:36,Purchased,640.74
12617,242,2025-07-10 23:39:27,Abandoned,92.02
12618,2426,2025-10-12 11:42:04,Purchased,392.7
12619,1211,2025-03-15 18:14:58,Cancelled,43.65
12620,1234,2025-03-04 15:45:48,Purchased,208.13
12621,1889,2025-05-29 20:45:08,Purchased,147.29
12622,1085,2025-06-15 04:46:25,Purchased,1437.98
12623,1606,2024-12-24 22:50:11,Purchased,100.31
12624,2023,2024-12-24 10:02:39,Abandoned,174.5
12625,2630,2025-01-18 15:39:52,Purchased,235.56
12626,294,2025-07-21 04:40:22,Purchased,336.66
12627,2786,2025-03-17 07:39:47,Purchased,140.76
12628,1555,2025-03-14 13:45:44,Abandoned,466.18
12629,142,2025-10-03 01:21:55,Purchased,141.69
12630,1467,2024-12-14 12:26:14,Abandoned,191.43
12631,290,2025-07-20 10:48:08,Abandoned,443.25
12632,247,2025-05-25 12:33:07,Purchased,329.36
12633,1272,2025-02-27 16:09:01,Purchased,120.51
12634,2574,2025-05-29 05:48:43,Purchased,52.49
12635,1039,2025-05-03 13:28:26,Purchased,366.9
12636,2457,2025-07-11 15:56:44,Purchased,68.24
12637,10,2024-11-04 04:49:12,Purchased,150.48
12638,121,2025-09-27 21:33:13,Abandoned,73.87
12639,1189,2025-10-09 00:20:21,Purchased,540.05
12640,2397,2025-04-12 22:51:13,Cancelled,56.69
12641,2746,2025-01-08 21:12:03,Purchased,215.25
12642,696,2024-10-27 09:34:04,Purchased,126.23
12643,2333,2025-08-25 13:55:07,Purchased,1660.52
12644,2460,2025-07-11 03:59:34,Purchased,87.89
12645,915,2024-12-22 22:50:18,Purchased,157.72
12646,1399,2025-08-19 08:15:54,Purchased,200.69
12647,976,2024-12-21 14:02:18,Purchased,101.26
12648,2125,2025-05-25 13:52:47,Purchased,38.63
12649,2857,2025-08-23 09:52:36,Purchased,84.31
12650,74,2025-09-27 22:53:02,Purchased,212.43
12651,1568,2025-07-29 06:19:51,Purchased,354.51
12652,1754,2025-01-02 00:56:17,Purchased,166.91
12653,117,2025-06-18 10:18:29,Purchased,88.49
12654,138,2025-10-20 17:14:09,Cancelled,174.97
12655,2044,2025-01-19 16:39:58,Purchased,260.18
12656,332,2025-08-30 20:09:06,Purchased,167.51
12657,1339,2025-01-24 15:25:01,Purchased,109.13
12658,2526,2025-03-12 17:48:01,Purchased,187.29
12659,1559,2024-12-19 23:36:43,Purchased,293.41
12660,1367,2025-05-24 02:44:22,Purchased,368.04
12661,2983,2025-09-21 18:36:59,Purchased,120.46
12662,607,2025-04-13 14:13:09,Purchased,14.36
12663,2062,2025-05-17 21:29:30,Purchased,31.03
12664,2971,2025-06-20 00:38:52,Purchased,183.55
12665,1644,2025-05-06 12:22:28,Purchased,300.06
12666,2582,2024-12-04 12:11:17,Purchased,352.74
12667,2570,2025-03-19 15:14:26,Purchased,142.36
12668,1023,2025-08-03 04:43:11,Purchased,71.94
12669,987,2025-10-07 06:36:52,Purchased,121.4
12670,1958,2025-01-08 11:12:05,Purchased,18.42
12671,381,2025-03-10 09:16:23,Purchased,4.87
12672,1596,2025-09-01 22:58:08,Purchased,130.52
12673,1237,2025-10-11 19:27:21,Purchased,187.03
12674,2484,2025-06-14 15:39:16,Purchased,43.73
12675,2808,2025-07-04 04:24:19,Purchased,503.0
12676,2237,2025-04-02 08:58:22,Purchased,210.4
12677,691,2025-02-18 19:14:26,Purchased,120.36
12678,2442,2025-05-01 07:12:36,Abandoned,32.71
12679,266,2024-12-25 00:07:11,Cancelled,299.1
12680,2307,2025-04-02 14:32:40,Purchased,143.65
12681,2261,2025-05-17 13:02:09,Purchased,3596.68
12682,2964,2025-07-10 02:44:10,Purchased,146.21
12683,205,2025-02-22 11:37:11,Abandoned,83.08
12684,1617,2025-09-20 11:12:49,Purchased,61.65
12685,2541,2025-08-07 14:13:44,Cancelled,51.4
12686,1594,2025-05-06 21:32:40,Abandoned,318.15
12687,1090,2025-02-05 12:07:05,Purchased,95.66
12688,2500,2025-04-03 07:31:24,Purchased,352.74
12689,2132,2025-02-09 17:41:37,Purchased,87.96
12690,347,2025-07-14 15:46:58,Purchased,590.34
12691,1861,2025-03-13 22:53:49,Purchased,67.37
12692,819,2025-02-26 19:36:05,Purchased,291.15
12693,2461,2024-11-07 07:21:09,Purchased,158.46
12694,724,2025-04-19 19:35:22,Purchased,73.04
12695,341,2025-07-17 23:34:09,Purchased,123.0
12696,2654,2024-12-22 18:27:01,Purchased,84.31
12697,1535,2025-10-08 11:26:51,Purchased,1415.56
12698,1135,2025-05-15 02:03:41,Purchased,157.62
12699,123,2025-01-28 11:14:41,Abandoned,46.65
12700,359,2024-12-04 01:21:35,Purchased,77.95
12701,2994,2025-08-15 14:54:07,Purchased,35.8
12702,1124,2024-10-28 23:27:49,Purchased,528.51
12703,1563,2025-10-18 17:50:24,Purchased,122.44
12704,74,2024-12-11 21:35:40,Purchased,88.34
12705,1734,2025-05-27 00:16:24,Purchased,77.34
12706,900,2025-03-11 10:11:15,Purchased,43.01
12707,2756,2025-08-03 02:37:12,Cancelled,106.17
12708,1031,2025-07-17 22:08:01,Purchased,44.11
12709,2114,2024-11-13 07:22:25,Purchased,221.16
12710,2882,2025-05-17 13:50:58,Purchased,1063.53
12711,719,2025-05-25 08:13:17,Abandoned,35.8
12712,1781,2024-11-13 05:51:30,Abandoned,70.64
12713,1368,2025-10-23 03:25:52,Purchased,293.13
12714,788,2025-05-22 19:44:20,Purchased,63.65
12715,2248,2025-04-29 15:40:44,Purchased,160.97
12716,829,2025-02-24 22:14:21,Purchased,1971.49
12717,2901,2025-03-30 17:24:39,Purchased,339.44
12718,798,2025-08-08 13:40:13,Cancelled,116.58
12719,1293,2025-02-22 18:06:33,Purchased,162.78
12720,1426,2025-09-08 04:02:55,Purchased,333.95
12721,1506,2025-10-23 12:00:38,Purchased,51.08
12722,180,2025-03-10 08:03:44,Purchased,26.0
12723,2514,2025-08-12 12:07:06,Purchased,55.84
12724,227,2024-11-04 02:18:02,Cancelled,52.49
12725,1941,2025-08-11 08:12:51,Purchased,58.71
12726,701,2025-07-15 08:11:47,Abandoned,197.37
12727,1488,2025-03-05 14:20:11,Purchased,340.45
12728,2235,2025-05-24 00:35:03,Purchased,245.28
12729,964,2024-12-07 07:42:35,Purchased,74.64
12730,1341,2025-07-04 19:14:37,Purchased,122.95
12731,2363,2024-10-29 19:41:18,Purchased,95.38
12732,1578,2025-02-26 11:13:41,Purchased,98.23
12733,1789,2025-05-18 21:57:23,Purchased,109.15
12734,1612,2024-10-29 06:15:51,Abandoned,466.72
12735,1960,2024-12-06 10:48:42,Purchased,111.92
12736,2064,2024-10-25 18:06:27,Purchased,158.64
12737,2243,2025-05-31 10:22:47,Purchased,74.28
12738,1462,2025-10-11 10:24:41,Purchased,693.22
12739,22,2025-07-01 09:35:32,Purchased,121.28
12740,2474,2025-05-29 02:53:30,Purchased,264.9
12741,267,2025-10-05 16:12:20,Purchased,16.01
12742,1509,2025-07-16 10:08:31,Purchased,395.63
12743,2268,2025-09-10 01:28:21,Abandoned,412.69
12744,960,2025-04-06 11:05:11,Purchased,45.12
12745,2991,2025-05-02 02:23:15,Purchased,71.95
12746,1354,2025-06-13 01:34:11,Purchased,219.99
12747,694,2025-05-04 04:09:57,Purchased,1227.21
12748,385,2025-09-02 07:13:15,Purchased,113.86
12749,2915,2025-02-03 03:22:31,Cancelled,231.12
12750,1458,2025-01-31 16:07:57,Purchased,176.37
12751,2286,2025-05-07 04:10:32,Purchased,48.81
12752,1479,2025-04-12 04:47:45,Purchased,27.43
12753,389,2024-11-24 23:55:02,Purchased,119.08
12754,1227,2025-06-10 15:08:28,Purchased,630.73
12755,2517,2025-01-15 13:23:13,Purchased,161.78
12756,1083,2025-04-16 14:04:20,Purchased,189.51
12757,70,2025-05-19 12:58:02,Purchased,52.43
12758,2150,2025-09-05 06:05:24,Purchased,183.39
12759,2571,2025-08-20 23:07:40,Purchased,163.8
12760,2000,2025-08-04 14:57:28,Purchased,70.78
12761,924,2025-05-26 00:16:30,Abandoned,2542.94
12762,1895,2025-04-08 21:49:10,Purchased,255.26
12763,1657,2025-03-20 13:16:12,Purchased,303.98
12764,994,2025-01-08 10:58:04,Purchased,711.63
12765,543,2025-09-12 12:55:06,Purchased,1467.53
12766,804,2025-03-23 08:05:36,Purchased,162.38
12767,1778,2025-08-26 08:17:26,Abandoned,32.71
12768,1094,2025-06-28 09:21:20,Purchased,165.39
